x,y
2.4359776262261015,2.5486589734217318
1.3655591155774014,2.3732590546376056
2.184528470789802,1.9325105256639292
0.8540631102270284,2.217613753407168
0.9152178681511941,0.6911766984292496
1.7157000257606154,1.2632617322345876
1.98024911906939,2.062539432038149
1.7457760333237184,2.919546992064646
2.513197139201517,3.0732915929243934
1.6908244835196642,0.5952700850563317
1.0592712404922193,0.9685696452786036
2.2944191840454415,1.399550715452098
0.9933097050508654,1.6741050305951628
0.46398186899283256,1.69514066835256
1.52289893079055,2.0890231810630517
2.055830666333292,1.323509182835672
1.6137244989552353,1.726615642415407
3.196107345987855,3.0554322113503853
1.01243931699272,1.7053921980476008
1.3196049140617248,1.5898214026324895
2.909824805164646,2.333565832529473
1.0786526060924526,1.2931039168693954
1.5100219346576336,1.9317655105138736
0.8863276341524561,1.1640691598096133
1.3512055950297248,1.7456517497682362
2.4969685814166485,2.5852206249759817
1.7011003016483848,1.4415192027118273
1.8152200780721952,1.8572637191801546
1.2168461698803568,1.7643192599155997
1.7774757097814258,2.3425793815842058
1.448105015811079,1.9372301005587977
1.393708933169135,2.516657907982875
1.431035568985466,1.5331277943764583
2.636204515939153,1.6785841838574684
2.6170798417350647,3.0236636366313787
2.398669394807873,2.894788148666296
2.0634043974478224,1.942259200995738
1.6467890959252562,1.7734271763726317
1.8373517359938765,2.0263149809648144
0.930448765362427,2.215011991773261
0.8841363589476217,1.2609551386376974
1.471113784735507,1.4837419589653562
0.6835816017892309,1.719087722515531
1.6778342968676123,1.7193164529911946
1.0615735213271955,1.6851801497228835
1.147569471238374,0.6251351952366175
1.1288399665372983,1.5186719691608044
1.8978852645593909,1.4670774810976266
1.3655740718352807,2.097413990370326
1.4970938199089436,1.5523383938572208
1.717866694196502,1.520454834154568
1.5886409284221363,3.1508128866211402
1.3011695778017602,1.8435049872046945
2.1435824077247783,1.1698010136247081
1.6219008181724823,1.576459923950745
2.129309404139281,1.0353784497592966
1.5375512504415065,1.772551673315875
2.6115631244103605,2.1854528311156645
0.7324838877405748,1.952588500749798
1.2263847392789624,0.9420358734872177
1.115511407755445,2.271482998577116
1.5961999820242312,1.705821280495298
2.156838070517443,1.4118067221682602
0.8322846358234656,1.8168965092370892
1.2704591355787993,1.4146934328412688
1.7805541303426484,2.162885322079902
1.0383120245751305,1.6255150866696098
2.0241462889550426,2.078226415061251
1.2972041628461515,1.236467442472274
1.7795231024967382,2.049737578456518
0.9783555769324723,2.2137259267855205
1.8182370305943352,2.553357144995066
2.6441971602789707,0.9736782423869822
1.4723677870144611,2.2105587692008655
1.7840785929219738,1.0291213204151926
1.8587560489950128,1.7838760577485302
0.845181223707718,0.9755233653829689
0.7213680604996686,0.4190932105401066
1.361854285799031,2.064230079069254
2.255692503326695,0.28200528455768237
1.8448482331805895,1.999328709149409
1.0481247376325555,1.3760895401113462
0.9252778269135803,1.3115774707659058
1.7901856137228955,2.252299457015988
1.1915427767101376,0.2973677238064234
0.45439318967140374,2.01654141357026
1.81598338889027,1.614774911484874
2.054536144965123,1.707127268851467
1.7684531432215096,0.6734920726366629
2.002500052447578,0.9676020963297527
1.5964617379386015,1.1191303171598512
1.4705525023019805,2.406688181968094
2.1400850210176485,2.233931575418328
1.3130809115748858,2.1459300420823437
1.2530168085366569,1.9240077567195817
0.9791915630847592,1.4922560672879817
0.9344167380397533,2.032570416064704
0.13014752145894715,1.1169140587265503
0.8799612505468656,0.3712869175387701
0.5231179836234008,1.4884972555334617
1.3789363414025408,2.125326686759797
1.5285106198027025,2.750206329724991
1.2724855551595067,2.0888004873407375
1.2175893796629609,1.1748799674581023
1.9661440652355122,2.921652278999905
1.4913820533286486,1.4755158344175583
1.015824801465767,2.504620155437501
1.0185083052255794,1.3770837494333943
0.5377456822126983,1.0825528135775886
2.698259951356624,2.3623888701433415
1.7195860280536328,2.1405846358484277
0.6431890443736197,1.276158413109091
0.7611781562249219,1.2393472507754906
1.1705013299843974,0.18342630278109606
1.2343637449395233,0.9596934689760199
1.4872646669083547,2.4075425277993445
1.1690373339673938,1.2093389921469417
0.9464803506130061,1.711243890228227
2.1815601011735857,2.2594063705674037
1.2364341449839342,1.0584513349585765
3.164514239504714,1.9707726281255322
2.768189916435401,2.425827815402474
1.9465549913128668,2.1958909638560606
1.5484248403328584,1.9311759507047568
1.112077549755588,1.8389420835324315
0.7351628965551142,1.4806343671894047
1.5352851214632095,1.8843258532884444
1.467843974710538,2.331527646196129
2.294630294492437,1.8027624095754122
0.927796614526608,0.98688927170397
1.3397973557241305,1.7449848197110724
1.2241306052334573,1.636344612246108
1.555875893145378,0.875021639434671
1.6890975149376388,1.991066235547875
2.4558753382079583,1.473214232854252
1.5302891130788088,2.3217707328442243
1.2222710674114918,1.6126978521055515
0.6862161498124317,1.0647223444154736
1.4372718196110703,1.397215583587252
1.3980683094853998,1.8083618676230486
2.5382773422856935,0.9973373645972374
2.9469057255259865,1.265057380562029
1.6925161150358934,1.5118551987490436
1.3159929104644335,1.0927404631511004
1.2480833570998313,1.9440728331762418
2.009734871080915,1.7382154604418383
0.7716025408214547,1.8776037605786553
1.0761558203005563,2.0747830443964457
1.3841545257160233,1.4260035138347653
2.7385660087147596,1.3687544483347631
2.483131855362333,1.6768917602312958
2.379783511682812,1.334460583130724
2.1976153679423245,1.2083013617094713
0.4156569634694174,0.452194791392603
1.5945584315961527,1.034288787923808
1.2541505975128997,1.6991206947702737
1.0380258019898334,1.5927717888877921
1.4964744673294916,1.5406608497930483
0.5931392722168816,0.8387106773014166
1.4971045719813107,0.797140395667323
1.4609126432045465,1.4351096108580028
1.1081459841110834,2.0271810329417197
1.7728229471752848,1.4564770228234312
1.5773000725462107,1.4857464952074786
1.9648124044327488,1.9432438662651361
1.6931538947099907,1.6770421533601096
1.740340819849722,1.053836500967372
1.3428588795983207,1.6384923145633772
1.2468237078572149,2.013698318746865
1.4597931824509398,2.4303365941738746
1.581414816108929,1.2513409139340472
2.612177538413885,1.4334825332403864
1.5946887551405775,2.04917194072531
1.4820300992857713,1.5269089949804902
2.3399455298338285,2.5319386280510185
2.301920993346595,1.618124885258893
1.07941959209731,2.650515737197251
1.705535696479276,1.6619808906390898
1.85208971415209,1.6724944459804116
0.46603855937615846,2.2009038436186947
2.2518331903191364,1.3382002545788605
1.626273053407411,1.815727380438167
1.9351368208420874,1.7300966731490617
1.6871913115134831,1.4943527847414266
1.0828664039527214,1.8096749817086406
1.5297443047347712,2.222868666515303
1.2140988788488865,1.4620526491943329
0.6870453522655896,0.622526807453841
1.633444518178544,2.351464622418035
1.1059299360156007,1.2225494491310918
1.589936622796647,1.364815930001904
2.843448595278053,2.355259061722035
2.610189700323314,2.2692032144093646
1.0572712795073098,1.8832350407056295
1.3076027671588786,1.2461955076287743
1.1286440818965584,1.9542745382994113
1.4609395657173079,0.7145440686773004
0.9117670042150843,1.1103886113797587
2.5148859725753927,1.453132480810165
2.326367574737725,1.9033704560787574
1.76806109186506,1.5328486547407045
1.9774385650279247,2.6070111606371107
1.694651179257464,2.0593109797510136
1.3522140253420223,2.6327856267016774
0.7128472033297719,2.228024278661525
2.50359177195733,2.3820582360435143
1.9684665475412495,1.9522199074453177
2.6305555280665116,2.697703232465671
1.2280019964080124,1.87069998740722
2.5537855695298335,2.6062492030516977
2.571191380251935,1.961499947818519
1.3622767776912608,1.897209535789698
1.0096622656034433,1.4814132795053887
1.5069810393680299,1.8921766821356418
2.0113146089803107,2.3177611607949187
1.677759469167041,2.6234596297736616
1.5413932417815985,1.3189244094120718
0.5219356560809567,0.8425685837072641
1.1176780653952447,1.8144040247363034
1.0004146096193152,1.5262033741690366
1.3990444636388153,1.917398784025108
1.5904456756382053,0.7683155100790955
1.5874090695859975,1.1231678801183271
1.4688339583253858,0.9471060269581931
1.1094425580254583,2.0003540531047355
1.710975848220231,1.4576606892795052
1.4026546461114928,1.805676006944187
2.147910839497772,1.3792452886030826
0.9879112678807767,1.431390860636693
1.6848024242922226,1.3893614694732233
1.026921883877387,1.3726830222209614
1.9816284260012453,1.2401377692001416
1.8818135538537695,1.8825074848430592
2.2057888433239423,1.8153641588950087
2.063587585275798,2.300377572913236
1.600023615615522,1.3029020303747136
1.0239962284438429,1.4297135910678875
2.103836386703609,1.4388552854594896
1.4381427650646692,1.7021507224678512
2.3165441490170466,2.541786922540179
2.6531462284596397,1.4257564001375855
0.9572838319761044,1.2201072108981557
1.676248376033782,2.0822535880240527
1.1679470496270552,1.8627169539757786
2.0067502725243678,1.2652453169991449
2.082708642428436,1.5247901576175964
1.7986331165975833,1.2781071915536897
2.864480046664115,2.0007726405606854
1.6780189879792007,1.8585521667274925
1.5119890259966444,1.6583109869381913
1.276517378272513,1.590089993660881
0.7626666299860012,1.2009038171190571
1.4538842798213143,2.111456851564028
1.8766805430025881,2.426924734509564
0.771537050683409,1.8770565491789684
1.774055598631322,1.9861772123351058
1.0486942280922744,2.136943209115204
1.169471967555372,1.735437686879738
0.4553062273478934,1.3547359175397724
0.4730169085081166,1.555827333852498
1.2604512583047067,1.289858369556097
1.195561743542011,3.6324162418889596
1.093725978567477,1.816872982336711
0.8955554549809527,1.4393643908395937
0.6738684216372587,1.4747694905255138
1.9287039023213235,1.9095602854521418
0.8923062863046066,1.5508094975312736
1.6019000948350006,2.621279736161008
2.496367408103793,1.4280925148030161
1.873679687393236,1.3987660291868602
1.5947404150743274,1.047545216919358
1.5083163131468764,1.9052046447648168
1.196277102764988,1.1573065539879361
1.1183897647322074,1.5424868974158512
1.6347274328827517,2.1077876424957815
1.262625251683172,1.5439946194412097
1.6512633596059667,2.272500060565858
1.4158213520910023,1.3595052934098448
1.9096823197899038,2.278889524662748
2.1887554622496026,1.695852643743837
1.7047172103988086,1.742566403731046
1.655676034682909,1.3812444539469007
2.180818733797638,2.346107002050947
1.3349693634892084,1.825669721762629
1.6407292426504212,2.0481767271241207
1.5757036656977217,1.9531699703257699
1.206946333494885,1.5540851070837478
1.9810096384361184,1.9528341240885339
0.7945620745826908,0.871748317866424
1.630128854467439,1.345568902845181
1.3088902530784834,1.510706655278398
1.9323483807982007,1.395433552307806
0.674651769112592,1.4730894050787864
2.0499663719308465,2.3510365799974835
1.9787414199457731,0.9502863704221537
1.6431702337913046,2.5282648267782246
2.3084071457574185,2.0842966388011317
2.372435713559845,2.1543056659545736
2.0594119578279164,1.6484792258945071
1.392795165338031,1.9333989971610397
1.4950427817782515,2.2718883986554887
2.583862171950332,1.2466238317806266
1.459419079308487,1.2988422043385668
0.7249934670591255,1.7229243327731982
1.8339752223571248,2.4898647280765185
0.9850366152737211,1.6514782677044306
2.0186765702554452,1.555162918408612
1.4462697096050832,1.0583369057071983
1.4630848707343895,1.2423882051503872
1.0754573687136533,0.7853424059583215
1.5225165067111632,1.811459835196549
2.0649953796380647,2.539561999065103
0.771186231714529,1.3719015168256545
2.0964638994589406,1.158651512618859
1.8132888826938813,1.6758786280376246
2.7478305430688645,3.1334249439525808
2.5549338607383567,1.7385440993953387
2.0249614479146247,1.383436991065283
1.7643914696902847,0.9229226334817517
2.1181540721347476,2.15440739101508
2.4760968852465957,2.054642944071145
1.9872716938724295,2.039764157669397
1.548342526247896,1.536289630577792
1.7023811650403786,2.537159025205634
1.5404423171958719,1.7381175552499797
1.7083957621211558,2.499936225962695
2.0002683029649595,1.6645090610208153
1.00688253225057,1.7573399839200963
1.5317621100232017,1.9515784781842835
1.7558116622753557,1.7150215268103814
2.2867159619808306,1.6915653611360784
1.5099731087344568,1.9145673675481558
1.519724442496435,2.094025134154394
1.2071451376361715,2.096973993891586
1.2667481273906342,2.2110930257559334
0.8708707388294101,1.6656291554276081
1.8198249776991575,1.4328924137624832
1.442043549600844,1.6652354362968698
1.9894191199803937,0.7910016194664627
1.6233931050536479,1.295597410019678
0.5487859624696896,1.2863545408061734
1.6040944327656632,2.3140325715763517
1.1231578236944322,2.1263785557664003
1.1319125614582477,1.6716418694447304
1.6069901036123504,2.509115919288975
0.6135829577625218,0.8336723336030197
1.9437559367677573,0.8196018303824265
1.4469246851088702,1.8908919869186769
1.495616388533359,1.9184128362691066
2.258971481809014,2.2116235528979353
1.0508145401581235,1.4546174454820435
2.155490424261889,1.3449493476208936
2.274945749975513,2.411071351595426
0.49853528462674235,1.0083002587789205
0.9112266048018057,2.3791047260271334
1.8332349210897627,1.8923057982922984
1.3333087991604073,1.115301849556153
1.8134826391621632,1.9165757511040642
2.2072950559756492,1.656655782757594
1.3221196832996291,0.9762011399550069
2.059022595651866,1.2924019045073447
1.4337633468230246,1.5062360380021158
0.7497408989726911,1.2946040594114463
2.426468404003097,1.8056690070359878
1.2863384586563629,1.8350333343706657
2.059514961725848,1.639887929784612
1.311025229984936,1.5776412420786974
1.7804428326104655,2.4879746501722413
1.1609312966035628,1.8691056521584977
2.7545445537265807,1.8810151963080262
1.179989572139454,2.1989092596978335
1.206158398794258,1.6318191418126453
1.5689524965667168,1.0390203780638312
0.9448466649989603,1.4839104106788783
2.4010298981470704,1.2681376381662037
1.8599820152101767,2.482946520070957
1.6873528505314639,2.5196816277390774
1.4703617888010143,1.4496388857109521
1.8966974224335669,2.581777627801317
0.8085395556200057,1.945325025679085
1.6894460892243952,2.475120930189507
0.8010634479405728,0.959811087867598
2.1309615066116905,2.733321893999863
1.225133740615853,2.0028885988368725
2.684914165090819,2.1950421623078364
2.471953344026056,2.136640541325952
1.434980295953861,1.8883314988934876
1.5967135700693316,1.0580002030919413
1.7254538108419064,2.189072620327541
1.0658864507447003,1.7364880560476903
1.7837154062927385,3.0395887895560145
2.636632632317176,1.6094198276932328
1.0709867321816047,1.3941641567286727
1.0633540942254902,0.9230374348881514
1.8670962797474817,0.9891040098833488
2.4762933551061357,2.3842138735132075
0.9148047698160846,1.1840722655343465
2.634494112501458,1.3296464088694155
1.403882540026569,0.948860780975261
1.5454666198516878,1.322863052262834
1.2588729362086903,1.3440391353994685
1.2476508430743842,2.6425028782067055
0.5723382703926393,1.7850450233225723
1.557738805248971,1.5314611682721606
0.6781053430071522,0.8355977583015166
1.8689648393562057,1.5993303744383485
2.749634395699003,2.0154955876370346
1.3556352048222857,0.7406712022646382
2.032452126819356,1.8976282978827597
1.4185970171764617,1.0970125691119221
2.1001375741197483,2.025635228879728
1.5910656669823098,1.9940409864230202
1.19544692990593,1.5935166561994423
2.4940987831884915,2.8292535633725633
1.7477889323783289,2.0232940175176695
1.5120522440151365,2.100450472654944
1.2557395858324243,1.9476380946166933
1.3054077466827443,1.0695910379298437
1.1443284106993328,1.1162393578351568
1.0632289288234262,1.224998632490861
1.9352305340228257,1.6997628231969604
0.8132660569363597,0.7807638508393069
1.8352693441443644,2.7939182351590577
2.31716379952399,2.8118651227252873
1.2679013596312898,0.8513162313559021
-0.11552237630387774,1.422914490482424
0.8896582081738489,2.5824541515208765
1.4533291658684464,1.6829542142977367
2.119812197000142,1.5816945569806484
1.5886808370349086,2.017321200149312
0.9022653925041493,2.1458357969218307
1.757683051992094,1.9873026788238337
1.8498209025715302,2.3642719915807264
0.6590231365263447,1.237833419584354
1.803955349853313,1.8971325911529302
0.635832258416061,0.5538364068627639
3.5140644825899363,3.0606199925400426
3.478118359310334,4.00291384963152
3.1445657633158994,3.942762273301729
3.191432556323971,3.8961946537114254
3.4340686418622703,3.884416290879532
3.3298126676046045,3.6509452484355505
2.995022874713123,3.3994177478223744
3.5480816716781116,3.4546079553417597
2.9116569727946997,3.76081765084374
4.208286561480409,4.306738367515174
3.1165336632481324,3.2655760468216353
3.686112435586064,4.420488788510621
3.99481540780903,4.882116790557249
3.0887819084627,3.9777850046945495
3.8792097813396347,4.863918006211464
4.681357333221589,4.835097767888064
3.4030282844058664,3.6812020904465976
3.8661915099291617,4.233948853393834
3.6965393535793356,4.691278776574158
2.561142163276497,2.9575544626746506
3.9882997650335383,5.118036386517531
3.6562083696415804,3.8053256426103013
3.6420498443354563,3.3063257825133334
2.961559276482587,2.6004731218511044
4.054358262906473,4.169022077076427
4.209264377620867,5.289497687191859
3.8026568500554383,4.492302493950514
3.262074364794027,3.9825792802247464
3.837439218560359,4.629880761860287
2.9921750705393104,4.009382461670358
3.474735246951669,3.8579959407095705
3.147954568215593,3.6948433416488453
3.6719670857882716,4.282270711286075
2.6458583793726875,2.2814641086311154
3.300740693401322,3.781214308588619
2.9467330036510546,3.2774108115307996
3.282316790645825,3.684944150276552
3.5910103116558165,3.6659820148260893
3.170976304414556,4.76870589991222
3.6693977206030297,4.322374467075175
3.2440322894560922,4.419639866413053
2.957493132391224,3.064378388314686
3.0104623498643814,3.714427170050955
3.6171793040044937,3.6411807785739794
3.0246364282372613,3.8417460913113985
3.368765531057481,4.047504643508762
3.2305546280535484,3.546631673191818
3.935910587577994,4.563429646899338
4.0684195154695075,4.987344181788146
2.8459302652524356,3.209986491129261
3.735769035026767,4.708690668341251
3.4742578009357334,3.5174476800822414
3.718127844121567,4.545691186967139
3.3073193101675007,3.045306215638623
3.4364181969004033,4.108656175171374
3.554857274956932,3.2904391876310033
4.166117975332462,4.737487395554712
3.2609400332435077,4.026697937798084
3.3137095454142593,3.6385652764094547
3.3727540967319194,3.88765794274501
3.413463293140888,3.826127102115816
3.7912851435376433,3.7611141077615655
3.3451927527750605,4.0767660741071445
4.0950866964185755,4.30159300533678
2.9027935483735368,2.464724767285654
3.3093484167734255,3.3264310906316155
3.313625970052694,2.8611560500749933
3.489510278921666,4.130722854264197
2.150324899973074,2.772052316748431
3.365622187674102,4.582218373549258
4.362002784670317,5.3785886030999785
3.2598737889383593,3.654191896312788
3.516109550047448,3.677044308042837
2.7679188838109,2.6523715122556704
3.966294874204543,4.741614343214807
3.300024988701055,3.6379411042177705
3.3905023297541064,4.481345294904539
4.009432047998162,4.474686435927368
2.661960226957748,2.3392152884796404
3.829862836954607,3.7974978174938645
3.8070038451646058,4.5727068783354525
3.672202958785249,4.749301876905985
2.643649911216058,3.024583921989691
3.340548914851375,4.734437656866278
3.7239076866135954,3.85794672843552
3.5701315648080914,4.297726604710799
3.7472770002577294,4.146375102407003
3.8761236046160654,4.060540890784751
3.06085066762228,3.7582619853112975
3.545233667054666,4.0953188328074335
3.028587951700327,3.114889068503419
2.870111698240586,2.9898565325839326
2.8985446941775557,2.1470466513488846
3.4417033710046043,3.9367671233971517
3.184432625587018,3.415925607685454
3.3416989933948615,3.308631203816065
4.15336948880908,5.166442862464262
3.4397289549484005,3.422617391626578
3.0971426040256067,3.3760074766411106
3.762881907724861,5.02748544122897
3.8030854089265134,4.101248999093922
3.8521588494994967,2.9263856171491116
2.8772895597821977,2.950500727465526
3.222132940098905,3.2042515710440713
3.8484484325066273,3.9664024531315722
3.356214222093588,3.0936392128025014
3.332561341687183,3.3767221608515188
3.2335263206019134,3.1902933911953464
2.9421863786258795,2.894023415921259
3.1323695394996154,3.7582453201869686
3.0915906205310257,3.1058226421076167
3.979782554447449,4.312481986194181
3.5901200977527754,3.9609805745725004
3.09462275600267,4.2314335815880115
2.4863761755416194,2.861693365640407
3.337136641081952,3.3460241777798476
3.1326850347399926,2.9868319759220325
3.459492872806001,3.4954019883778993
4.0456625164094415,4.617660211963172
3.821639314223922,3.5017565740586134
3.6737596300644926,3.6414869467106343
2.9558121322487088,3.308491253601697
3.189507527299698,3.6085763394728834
3.746626759653353,4.279609797457588
4.026280113335479,4.934749274680941
2.945756586385182,2.042308922718191
3.1152912335251353,2.7700290531226193
3.1921713160268075,3.1864697240935254
3.2532119920443705,3.5424711758531497
3.8680720745607404,5.516247334283252
2.7754543525869613,3.0367164936329036
2.687894641826315,2.7293872490570186
3.265773907572717,3.7703703712329912
3.0918035008945295,3.9136924317595616
3.5487484992299825,3.631316144943507
2.8051072347155777,2.8709219309244425
3.404246065872261,4.168286005779629
3.713532798061002,4.253905821760188
3.7166964132218308,4.072598269652323
3.6544620102300307,4.034541530452852
2.8730830797175586,3.7919915735735117
3.459124354700715,3.759568202226164
3.997791484991638,4.433240536335195
3.3830625505655347,3.7465466244938215
3.2223880463196672,2.5672604843009825
3.7644375765207956,4.313376840779723
3.320005314964628,3.672988131212659
3.4559432941815724,3.9531312728846566
2.8364186304201513,3.5792203127265787
3.7168339012802014,4.23292194754187
3.697520454417663,3.5754533908944057
2.9102713077682156,2.810510723472322
3.3643133456292373,4.107614637889133
2.9419631296021707,3.044451090542132
4.1399278619317155,5.3409568503746225
3.4772305497999976,4.1130740061665705
3.60130380248951,4.452293652216029
3.108520457920503,2.9182167526339704
2.7236792940217436,2.3729062475066343
3.0216744778708247,3.433593372113868
4.072551769392863,3.6854949269774924
3.613063922915707,4.531095954540031
3.470186262018389,3.099320035517413
3.8551089766396114,4.562474936544364
3.1009412836784254,3.9924142574649
3.6813463329429377,4.540970094965849
2.619505602682826,3.27606301728935
2.8977455448125147,3.652023562881077
2.9499242309939624,3.2532832733938735
3.500543530518448,4.383636761728452
3.4306254060426884,3.9971447512491545
3.9169726455053993,4.144553958330214
3.2121342529432555,3.0281915136478594
3.1558832588570134,3.6129659643390637
3.4454429768369743,4.118058123445508
3.7380457869951913,4.2901510528825275
3.164429345595288,3.4554939009732397
3.099440403770614,3.0713240879945
3.7389591502870747,3.9102896120077695
2.3513412059877976,2.4384735369265003
3.029515280274056,3.7944551464630245
2.8364467346144755,2.9813885635936304
3.1478870164568997,3.1130662112098344
2.8104120983692775,2.853070164435813
3.745607560123926,4.105885203749293
3.3261906920512647,3.698513335702207
3.9078809033076176,4.650407686118479
3.0925530343285166,3.169824343343258
3.2409145329719475,3.803451051975409
2.6979690502853932,2.2095626360118703
3.658697635349846,4.2019452009388605
3.697733535687184,4.589823802914323
3.113346724799567,3.3285275544681303
3.898004847028531,4.1596281721169
3.4895015204371784,4.605755744968678
3.5961572665729693,3.6369978584267737
3.050890645370323,3.5138155699792875
2.993221246444288,3.7674360637689195
3.5194870852353013,3.8000458861018074
3.179036787133461,4.260400922710515
3.650900441757047,4.7354044249117315
4.057607004626951,4.582793043414287
3.6402861053987627,3.14152520573802
3.748954355447603,4.0154953288878295
3.5979205288621587,4.827554029207364
3.7120791953144474,5.036418099505552
4.0042968213017,4.1462758058920945
3.7074795031301324,4.161998323593934
2.9973547005341072,3.1651933497328684
3.150354984182302,3.684776468454737
3.45294631938578,3.5101435163694017
3.6727623071548114,4.199634187010697
2.6759368403177564,2.5335037620967658
3.8738453211889707,4.507112173306702
3.7357071885203053,3.74575069803778
3.764300253906646,4.791535161786117
3.616898103479061,3.973924694762613
3.795161173740904,4.6357094282134765
3.4252925403351635,3.537281061296222
3.914699723656919,3.77730931114204
3.694753964881514,3.990768204238207
3.44533324435786,3.5670215441535893
3.2472152783927846,3.2272606429613524
3.6398707212045576,3.747766995631325
3.577336610409492,4.183044620135413
3.4526759213786122,3.6186053645809575
2.7008086800086093,2.7679801796443466
3.4235260653097797,4.063857899874664
3.4383635230097913,3.647130519424687
3.288159142861069,3.407310381618858
3.4116339563316265,3.5487751985094715
3.2289938981378015,4.065420982739018
4.353576907747135,5.758963183208235
3.613713043122189,3.9998836359298195
3.5003327442725514,4.169994087255941
3.9066839158743645,4.353763978911478
4.0000709457699655,4.307649815010401
3.2031686200035416,3.879216686588466
3.0292408528913852,3.461290462947628
3.2809657514535178,3.8618313804208864
3.314029515546305,3.6424131405185474
3.7493835143955057,3.808640497591868
3.289839389703018,4.567940508471064
3.815056525829715,3.3500101086852325
2.5823190771596716,3.552458049759439
2.8148858871306066,2.8819631308906986
3.7124196235912343,4.882504702390334
3.0789459458536674,3.237757383864907
4.295286620991668,4.250314637116462
3.5357887390475637,3.969294453079417
3.410395221390284,4.2486420320845175
3.7788211521548334,4.40904138645556
3.386544384686911,3.711325176389568
3.1500817736798727,2.600035401139153
4.243784171365105,4.971543334590427
3.1172145867965213,3.9866822320644557
3.272790865621136,3.773713859440008
3.7468447923006374,4.187846558907992
2.909772582153548,2.256955231805761
3.3113751836512266,4.090217141534131
2.7851552416003047,3.074588004306997
3.9300893353299595,4.003618967965037
3.7778105379371283,3.3058815837681452
3.2923646889054576,3.944794537769045
3.1654046402491187,3.126768532696601
3.8477388206393455,4.040850790339556
3.281702678344198,3.5654911198302845
3.0786254644103184,3.5130039381924436
3.0127430098181525,3.3800217676965683
3.0466462865551147,3.897437047885444
3.429813597193368,3.161835641887695
3.616830776735173,3.6492178035550262
4.073559622130608,4.68412974416753
3.024038785532074,3.3755874027093253
3.206051754433614,3.4698968921928386
2.783081449027307,3.2424979902994293
2.5247509080725905,1.9793392349324663
3.673059228980938,3.6709277865142527
3.1397055600458916,3.317548024083629
2.922589928708301,3.4510790860704397
3.6347099323885628,4.460199440050293
3.335344554118196,3.5986158905326193
3.0789330904161076,3.3287262322636977
3.3272248174454817,3.7688774632346944
2.234745546264358,2.1580582552559004
3.4951869843365997,3.3184405024497488
3.1773890940674505,3.6809170285150166
3.8868949566946314,4.049819071354659
2.979735780574414,3.2536122222906547
3.7553436456163762,4.134515068265369
3.190635748310919,2.6127660381079956
3.2661477192577584,3.5657516900515334
3.4415708120270265,4.807600593633321
4.147474725125426,4.55726577830846
3.4210433421956408,4.273372477570809
3.4719539160115533,4.05267739951765
3.028228236720747,3.7332826112001762
4.363156442934064,5.532924642343952
3.868509092974558,4.4137062704748935
3.405178904794925,4.047510389259075
3.742131486484205,4.478931132676685
2.381232694873212,2.4508624799871352
2.8756244602603434,3.597668016363074
3.4937920464287813,4.165922058365571
2.7216667132590686,2.41693372564678
3.6112871789345165,4.674663743937501
3.1914958961917876,3.51260059938626
3.333626848777668,3.118805529873794
3.4479076310537264,4.636802768803815
3.5540990931399814,4.117589762269288
